2020-10-20 18:47:45,b'#TrumpIsALiar #DonaldTrump is a fraud of epic proportions! #DumpTrump  https://t.co/fBNpjYTQOK'
2020-10-20 18:47:39,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:47:35,b'A Long List of Shady Financial Mysteries Trump Still Refuses to Explain \xe2\x80\x93 Mother Jones #DonaldTrump\xe2\x80\xa6 https://t.co/KYUmiHQT7l'
2020-10-20 18:47:29,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:47:24,b'@ProfOsinbajo @MBuhari @DrAhmadLawan #Nigeria is passing through hardship and the president is hiding in another co\xe2\x80\xa6 https://t.co/CzfqopVN3b'
2020-10-20 18:47:00,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:46:58,b'RT @HumanityProjct: #DonaldTrump #LiesLiesLies keeps saying Hunter Biden didn\xe2\x80\x99t have a job til his Dad was VP.  REALLY?? Never been a great\xe2\x80\xa6'
2020-10-20 18:46:58,"b""Trump calls Covid expert Dr Fauci a 'disaster' @realDonaldTrump #DonaldTrump #AnthonyFauci #Disaster #Washington https://t.co/kA662CcC3P"""
2020-10-20 18:46:54,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:46:45,"b'Never forget that terrorists were rehabilitated in this country.\nUnarmed peaceful protesters, however, are being me\xe2\x80\xa6 https://t.co/TH4cdRbKof'"
2020-10-20 18:46:08,"b'RT @charleyw: If we learned anything from 2016, it\xe2\x80\x99s that we cannot underestimate #DonaldTrump or his ability to claw his way back into con\xe2\x80\xa6'"
2020-10-20 18:46:00,"b'RT @charleyw: If we learned anything from 2016, it\xe2\x80\x99s that we cannot underestimate #DonaldTrump or his ability to claw his way back into con\xe2\x80\xa6'"
2020-10-20 18:45:39,"b'RT @EdtheSock: Does anyone think there should be buildings named for #DonaldTrump just because he was US President? If not, then why should\xe2\x80\xa6'"
2020-10-20 18:45:31,b'@realDonaldTrump #DonaldTrump #pleaselisten million of Americans are struggling we need financial he\xe2\x80\x99lp before\xe2\x80\xa6 https://t.co/NMqr79qrxl'
2020-10-20 18:45:03,b'RT @iramsio: 1/2 I would love to have your support again! I know a lot of you saw the one minute clip (#Donaldtrump) that me and\xc2\xa0@__adey__\xe2\x80\xa6'
2020-10-20 18:44:40,"b'#DonaldTrump@realDonaldTrumpcalling #DrFauci names.  #DonaldTrump @realDonaldTrump only picks on the good ones. \n\n""\xe2\x80\xa6 https://t.co/lfLU7mJTWD'"
2020-10-20 18:43:57,"b""@Zotopek @CNN @NewYorker Glad to hear your opinion. \n\nMy perspective is different. I think a person's behavior tell\xe2\x80\xa6 https://t.co/oLKiMRTi43"""
2020-10-20 18:43:42,b'RT @60WRAPss: @UN it\xe2\x80\x99s a mini going on in Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac the youths are been killed please intervene more urgent than you should \xf0\x9f\x98\xad\xf0\x9f\x98\xad #UnitedNati\xe2\x80\xa6'
2020-10-20 18:43:39,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:43:32,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:43:32,"b""@iSlimfit Evidence\nNigeria government has failed us yet they don't want us to speak out and fight for our right...\xe2\x80\xa6 https://t.co/yZwzm2xzB3"""
2020-10-20 18:43:27,b'Just a reminder that we had people who wanted to kill for-#JacobZuma\nWho voted for #DonaldTrump in America \nPeople who fall for #Bushiri'
2020-10-20 18:43:18,"b""#Kremlin #KGB(#FSB) Operatives (those of the #Novichok poison 'dispensary') were licensed to beam #microwaves to da\xe2\x80\xa6 https://t.co/u2PmeKvs30"""
2020-10-20 18:42:54,b'I am so disappointed at #UnitedNations #EuropeanUnion #cnn #bbc #Putin #DonaldTrump #UNICEF #HumanRights\xe2\x80\xa6 https://t.co/JlJwlIV1ls'
2020-10-20 18:42:32,"b'RT @Stop_UTK_Now: @FURiousDEFENDER Definitely rather see him Indicted &amp; Imprisoned. Also, Demons can\xe2\x80\x99t get COVID 19 \xf0\x9f\x91\xb9 Trump is The AntiChri\xe2\x80\xa6'"
2020-10-20 18:42:28,b'@UN it\xe2\x80\x99s a mini going on in Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac the youths are been killed please intervene more urgent than you should \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x80\xa6 https://t.co/7se8QxPAsw'
2020-10-20 18:42:01,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:41:54,"b'RT @NuBlackVision: #SelfLoathingNegro @50cent Endorses #Trump Saying ""He Doesn\'t Care #DonaldTrump Doesn\'t Like Black People!"" #50Cent Do Y\xe2\x80\xa6'"
2020-10-20 18:41:51,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:41:49,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:41:37,b'Wait till the end.\n#trump #maga #trumptrain #donaldtrump #conservative #usa #trump2020 #makeamericagreatagain\xe2\x80\xa6 https://t.co/hfooXnm1ia'
2020-10-20 18:41:28,"b'Whitehouse says 5 states added to RED zone, but #DonaldTrump @realDonaldTrump says Americans are tired of hearing a\xe2\x80\xa6 https://t.co/qiiQzpxiUP'"
2020-10-20 18:41:16,b'@IvankaTrump Now they are killing us and your husband #DonaldTrump is keeping quiet.\nFuck you all \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nNo help\xe2\x80\xa6 https://t.co/Vja3YEOsVi'
2020-10-20 18:41:03,b'RT @mdkas1: A cry for help my heart bleeds \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad Happening live at Lekki toll gate Lagos Nigeria.. soldiers are killing peaceful protectors #\xe2\x80\xa6'
2020-10-20 18:41:03,"b'#SelfLoathingNegro @50cent Endorses #Trump Saying ""He Doesn\'t Care #DonaldTrump Doesn\'t Like Black People!"" #50Cent\xe2\x80\xa6 https://t.co/8dpb4OmDdq'"
2020-10-20 18:40:55,b'RT @off_JudeElue: My country at the moment \xf0\x9f\x98\x8f\nGovt using thugs to attack peaceful protesters #UnitedNationsHelp #DonaldTrump #EndPoliceBruta\xe2\x80\xa6'
2020-10-20 18:40:44,b'RT @BTLRadioNews: #OnTheAir: Counterpoint airs Mondays 8-10pm ET  https://t.co/OTsd2kQzVZ 89.5 FM Bgpt #CT: Jean Reith Schroedel re: her bo\xe2\x80\xa6'
2020-10-20 18:39:27,"b""BiblicalCraftsman(@biblicalcraftsman) on TikTok: It's true. #maga #trump2020 #donaldtrump #election https://t.co/9YvZn6RaAt"""
2020-10-20 18:39:21,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:39:03,b'Put America first means every American and not few selects who sway every government to their interest. \n\nDonald is\xe2\x80\xa6 https://t.co/EmNUFDoodK'
2020-10-20 18:38:51,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:38:24,b'The government of Nigeria mobilised thugs to attack peaceful demonstrators in Lagos and Abuja. I hope the internati\xe2\x80\xa6 https://t.co/NX4zyujPeU'
2020-10-20 18:38:14,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:37:23,b'#DonaldTrump is always correct... you old monkey...\n. https://t.co/OikH6eQbvJ'
2020-10-20 18:37:17,"b""RT @ddheruiz: #DonaldTrump complaining about being muted when it's not his turn to speak. Need help? I'll do that job for FREE. #VoteBlueDo\xe2\x80\xa6"""
2020-10-20 18:37:09,"b""RT @OliviaOmeri: @falzthebahdguy \nShooting at lekki toll gate. \nHow will @jidesanwoolu  explain this please . Isn't this the height of wick\xe2\x80\xa6"""
2020-10-20 18:37:06,b'I just watched #DonaldTrump  condemn #Blacklivesmatter.\nWTH? But he wont condemn White supremacy? What a sorry hill\xe2\x80\xa6 https://t.co/YTlL3Juoo4'
2020-10-20 18:36:22,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:36:11,"b""RT @OliviaOmeri: @falzthebahdguy \nShooting at lekki toll gate. \nHow will @jidesanwoolu  explain this please . Isn't this the height of wick\xe2\x80\xa6"""
2020-10-20 18:35:59,b'My #AfricaReport with #LesterKiewiet on #CapeTalk has #DonaldTrump saying kaaching! thanks #Sudan you can come off\xe2\x80\xa6 https://t.co/08gu4Yv6eX'
2020-10-20 18:35:33,"b'RT @chrisfelix765: Nigeria armies shooting and killing peaceful protesters, they removed the cctv cameras and switch off the street lights,\xe2\x80\xa6'"
2020-10-20 18:35:23,"b""@falzthebahdguy \nShooting at lekki toll gate. \nHow will @jidesanwoolu  explain this please . Isn't this the height\xe2\x80\xa6 https://t.co/J72vb1iq8p"""
2020-10-20 18:35:20,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:35:16,"b'Nigeria armies shooting and killing peaceful protesters, they removed the cctv cameras and switch off the street li\xe2\x80\xa6 https://t.co/ZUt8O5Ibee'"
2020-10-20 18:35:11,b'RT @off_JudeElue: My country at the moment \xf0\x9f\x98\x8f\nGovt using thugs to attack peaceful protesters #UnitedNationsHelp #DonaldTrump #EndPoliceBruta\xe2\x80\xa6'
2020-10-20 18:35:11,b'We don\xe2\x80\x99t know who sent soldiers to kill peaceful protesters but I very sure it\xe2\x80\x99s our leaders #DonaldTrump kindly he\xe2\x80\xa6 https://t.co/LIS5iJBgaa'
2020-10-20 18:35:05,b'We need help \n\n#UnitedNationsHelp #UnitedNations #DonaldTrump #USA # https://t.co/718X2FJLud'
2020-10-20 18:34:58,b'This picture of a former shell of a once loved now hated comedian and sexual predator illustrates how once you lose\xe2\x80\xa6 https://t.co/fhs8i3lnAB'
2020-10-20 18:34:47,b'@renoomokri @MBuhari Pls let everyone should start to #UN now and #DonaldTrump'
2020-10-20 18:34:07,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:33:50,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:33:27,b'#COVID19 #realdonaldtrump #TrumpPence2020 #TrumpDance\n#BidenHarrisLandslide2020\n#Debate #VoteBiden #vote #JoeBiden\xe2\x80\xa6 https://t.co/ZKosb01NKY'
2020-10-20 18:33:26,"b""RT @resistprotest: Not to brag but... I voted for Hunter Biden's father and the woman who made Brett Kavanaugh cry!\n\n#DonaldTrump #KamalaHa\xe2\x80\xa6"""
2020-10-20 18:33:18,"b'RT @JohnPet00935096: ""Roses are red, Kamala ain\xe2\x80\x99t black, Joe Biden is hidin\xe2\x80\x99 while Hunter\xe2\x80\x99s on crack""\n\n#MAGA, #TRUMP2020ToSaveAmerica , #Tr\xe2\x80\xa6'"
2020-10-20 18:33:18,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:33:07,b'RT @mdkas1: A cry for help my heart bleeds \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad Happening live at Lekki toll gate Lagos Nigeria.. soldiers are killing peaceful protectors #\xe2\x80\xa6'
2020-10-20 18:32:56,"b'RT @prayerfeathers: @TheRightMelissa @realDonaldTrump The nerve of #DonaldTrump dismissing 220,000 dead Americans with ""It is what it is"" h\xe2\x80\xa6'"
2020-10-20 18:32:48,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:32:35,"b'\xf0\x9f\x8f\xa0FORECLOSURE? \xf0\x9f\x92\xb2Behind on Payments?  Sell Your Home FAST!\n\xe2\x98\x8e\xef\xb8\x8fCall Now: 210-281-1061   \xf0\x9f\x9a\x80No Cost, No Obligation \n\xf0\x9f\x91\x8d\xe2\x80\xa6 https://t.co/LgAECYE0UH'"
2020-10-20 18:32:34,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:32:24,b'A cry for help my heart bleeds \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad Happening live at Lekki toll gate Lagos Nigeria.. soldiers are killing peaceful\xe2\x80\xa6 https://t.co/adJ8fRbUbq'
2020-10-20 18:32:22,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:32:02,"b""Not to brag but... I voted for Hunter Biden's father and the woman who made Brett Kavanaugh cry!\n\n#DonaldTrump\xe2\x80\xa6 https://t.co/OA7kj6aXJ3"""
2020-10-20 18:31:45,"b'RT @JohnPet00935096: ""Roses are red, Kamala ain\xe2\x80\x99t black, Joe Biden is hidin\xe2\x80\x99 while Hunter\xe2\x80\x99s on crack""\n\n#MAGA, #TRUMP2020ToSaveAmerica , #Tr\xe2\x80\xa6'"
2020-10-20 18:31:33,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:31:25,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:31:15,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:31:14,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:31:12,"b'Why the Pope might tacitly support #JoeBiden for US president. In the run-up to the 2016 election, #PopeFrancis sai\xe2\x80\xa6 https://t.co/EgJe0d1NeV'"
2020-10-20 18:31:08,b'They are killing Nigeria youth my we  need your help #DonaldTrump'
2020-10-20 18:31:06,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:31:01,b'Do you need modern elegant business Card  design\nThen Contact: https://t.co/ApkPsjJNjg \n\n#BlueHour Pat Robertson\xe2\x80\xa6 https://t.co/ygjt1XcP0g'
2020-10-20 18:30:32,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:30:23,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:30:03,"b'RT @derekjames150: Two weeks from today, the American people will vote to evict #DonaldTrump from the White House and reclaim the Senate. I\xe2\x80\xa6'"
2020-10-20 18:30:01,b'The microphones will be muted at the last debate between #DonaldTrump and #JoeBiden . So what can we expect? A fist\xe2\x80\xa6 https://t.co/uzK0E1ho6U'
2020-10-20 18:30:00,"b""RT @Daily_Express: Don't bank on Donald! Former White House insider issues unexpected #Brexit warning to #BorisJohnson #DonaldTrump @Scaram\xe2\x80\xa6"""
2020-10-20 18:29:03,b'Vegas pastor to Trump: \xe2\x80\x98You will be the president again\xe2\x80\x99 https://t.co/KtA71C6vAD #GlobalNews #ChurchofLasVegas\xe2\x80\xa6 https://t.co/DNCJlxzxTF'
2020-10-20 18:28:57,"b""#BRITISH STOP KILLINGS PEACEFUL PROTESTER'S\n#BRITISH STOP KILLINGS\n#BorisJohnson \n#CNN\n#BBC\n#DonaldTrump \n#RFI\n#TFI\xe2\x80\xa6 https://t.co/hTJvevZsik"""
2020-10-20 18:28:55,"b""RT @ereguly: Incredible: #DonaldTrump -supporting yogurt shop 'offered discounts to customers not wearing masks' https://t.co/6JTeoXD03f vi\xe2\x80\xa6"""
2020-10-20 18:28:54,b'RT @off_JudeElue: My country at the moment \xf0\x9f\x98\x8f\nGovt using thugs to attack peaceful protesters #UnitedNationsHelp #DonaldTrump #EndPoliceBruta\xe2\x80\xa6'
2020-10-20 18:28:50,b'RT @derekjames150: Why are #DonaldTrump and #BorisJohnson disagreeing with  the scientists now? Trump is condemning Fauci and Johnson is ig\xe2\x80\xa6'
